numero_compteur,avg_amperage_per_day,median_amperage_per_day,avg_depense_per_day,jours_observed,records_per_day_avg,zone,type_maison,nombre_personnes,ratio_depense_amperage,niveau_conso,niveau_conso_pred,prob_petit,prob_moyen,prob_grand,confiance
SGJR_00382,0.3545833333333333,0.135,0.003337361111111111,24,8.833333333333334,Janrabel,Rezidansyel,4.0,0.009412064211607183,petit,grand,0.00018029916,0.00025407886,0.99956566,0.99956566
SGJR_00384,1.6593333333333335,0.0,0.0055311111111111125,15,2.066666666666667,Janrabel,Rezidansyel,4.0,0.0033333333313244947,moyen,moyen,0.0012943536,0.9909567,0.0077489805,0.9909567
SGJR_00385,6.629484536082475,1.71,0.0712279381443299,97,16.412371134020617,Janrabel,Rezidansyel,4.0,0.01074411407793646,grand,petit,0.9993824,0.0004133869,0.00020427021,0.9993824
SGJR_00386,3.8015,1.9900000000000002,0.03351183333333334,20,12.5,Janrabel,Rezidansyel,4.0,0.008815423733925533,grand,petit,0.9987772,0.0010345785,0.00018823653,0.9987772
SGJR_00387,0.085,0.085,0.0007083333333333333,2,25.0,Janrabel,Rezidansyel,4.0,0.008333333235294118,petit,grand,0.0003243729,0.0004676532,0.99920803,0.99920803
SGJR_0039,0.145,0.145,0.0012166666666666667,2,5.5,Janrabel,Rezidansyel,4.0,0.008390804539833532,petit,grand,0.00032135175,0.00042767642,0.99925095,0.99925095
SGJR_00391,0.7266666666666667,0.47000000000000003,0.008477777777777777,6,23.0,Janrabel,Rezidansyel,4.0,0.01166666665061162,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGJR_00392,0.9294736842105263,1.0,0.0096859649122807,19,16.05263157894737,Janrabel,Rezidansyel,4.0,0.010420913541072252,petit,grand,0.00015608403,0.00022755099,0.9996164,0.9996164
SGJR_00393,0.8656451612903227,0.515,0.008749569892473118,62,12.435483870967742,Janrabel,Rezidansyel,4.0,0.010107570946649226,petit,grand,0.00017095248,0.0002974021,0.9995316,0.9995316
SGJR_00396,5.245581395348837,1.06,0.043535627906976744,43,18.0,Janrabel,Rezidansyel,4.0,0.008299485722837037,grand,petit,0.99957365,0.00028753816,0.00013882045,0.99957365
SGJR_00397,7.204576271186441,1.44,0.07476011299435029,59,32.52542372881356,Janrabel,Rezidansyel,4.0,0.010376753631294701,grand,petit,0.9995103,0.0003151952,0.00017447051,0.9995103
SGJR_00398,11.98,11.98,0.10712,1,42.0,Janrabel,Rezidansyel,4.0,0.00894156928139052,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_00399,6.3149999999999995,6.3149999999999995,0.046310000000000004,2,12.0,Janrabel,Rezidansyel,4.0,0.007333333332172078,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_004,0.8246153846153845,0.0,0.001924102564102564,13,24.53846153846154,Janrabel,Rezidansyel,4.0,0.0023333333305037315,petit,grand,0.0003243646,0.0004932267,0.9991824,0.9991824
SGJR_00400,3.187323943661972,0.66,0.034476619718309856,71,21.225352112676056,Janrabel,Rezidansyel,4.0,0.010816791865806485,moyen,moyen,0.00039747005,0.9992449,0.00035765636,0.9992449
SGJR_00401,2.0275609756097563,0.77,0.02183487804878049,123,12.59349593495935,Janrabel,Rezidansyel,4.0,0.010769036443624076,moyen,moyen,0.00019464032,0.99959964,0.00020578712,0.99959964
SGJR_00405,0.8350943396226415,0.28,0.00952075471698113,53,15.50943396226415,Janrabel,Rezidansyel,4.0,0.011400813361856232,petit,grand,0.00015968,0.00035389478,0.99948645,0.99948645
SGJR_00406,8.546296296296296,1.65,0.09165962962962962,27,32.55555555555556,Janrabel,Rezidansyel,4.0,0.010725070421280273,grand,petit,0.99933475,0.00045092433,0.00021432011,0.99933475
SGJR_00407,5.187297297297297,2.01,0.05883855855855855,37,21.783783783783782,Janrabel,Rezidansyel,4.0,0.011342815955019967,grand,petit,0.99932766,0.00045232108,0.00022001765,0.99932766
SGJR_00408,0.99,0.77,0.010200215053763442,31,11.96774193548387,Janrabel,Rezidansyel,4.0,0.010303247518646662,petit,grand,0.00014335521,0.0003082292,0.9995484,0.9995484
SGJR_00409,0.8317391304347825,0.13,0.006661884057971014,23,10.521739130434783,Janrabel,Rezidansyel,4.0,0.008009583541511392,petit,grand,0.00034094433,0.00053645,0.99912256,0.99912256
SGJR_0041,3.71,2.15,0.029834583333333338,8,7.625,Janrabel,Rezidansyel,4.0,0.008041666664499103,grand,petit,0.9977604,0.0019826565,0.00025693086,0.9977604
SGJR_00410,0.6423076923076922,0.0,0.007399358974358974,26,6.0,Janrabel,Rezidansyel,4.0,0.011519960061905053,petit,grand,0.00015038699,0.0003045983,0.99954504,0.99954504
SGJR_00411,0.35833333333333334,0.31,0.0033666666666666667,6,30.166666666666668,Janrabel,Rezidansyel,4.0,0.009395348810989723,petit,grand,0.00018760242,0.00027221953,0.9995402,0.9995402
SGJR_00412,0.5800000000000001,0.5800000000000001,0.0067666666666666665,2,11.5,Janrabel,Rezidansyel,4.0,0.011666666646551723,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGJR_00413,0.5682608695652174,0.33,0.005498115942028986,23,13.695652173913043,Janrabel,Rezidansyel,4.0,0.009675337906972755,petit,grand,0.0001576443,0.0002489211,0.99959344,0.99959344
SGJR_00414,1.0692982456140352,0.21,0.01004970760233918,57,16.57894736842105,Janrabel,Rezidansyel,4.0,0.009398413991757565,petit,grand,0.00019135972,0.00039111855,0.99941754,0.99941754
SGJR_00417,9.692477064220183,0.91,0.09900217125382263,109,24.954128440366972,Janrabel,Rezidansyel,4.0,0.010214331237272173,grand,petit,0.9994349,0.0003906372,0.00017445735,0.9994349
SGJR_00419,0.24368421052631578,0.13,0.0026412280701754386,19,13.368421052631579,Janrabel,Rezidansyel,4.0,0.010838732856889289,petit,grand,0.00015325597,0.00019435993,0.9996524,0.9996524
SGJR_0042,3.68304347826087,1.4,0.03886884057971014,23,32.73913043478261,Janrabel,Rezidansyel,4.0,0.010553456889276398,grand,petit,0.9941116,0.0049670604,0.00092137995,0.9941116
SGJR_00420,9.236666666666666,2.45,0.0990936111111111,12,28.083333333333332,Janrabel,Rezidansyel,4.0,0.010728287019168115,grand,petit,0.99953187,0.0002778342,0.00019028221,0.99953187
SGJR_00423,0.394,0.35,0.003325333333333333,5,9.8,Janrabel,Rezidansyel,4.0,0.008439932296683756,petit,grand,0.0003188896,0.00042439922,0.9992567,0.9992567
SGJR_00424,2.51318407960199,0.68,0.024220530679933665,201,13.840796019900498,Janrabel,Rezidansyel,4.0,0.009637388230683067,moyen,moyen,0.000190031,0.9996499,0.00016006459,0.9996499
SGJR_00425,1.0919444444444446,0.62,0.011532407407407408,36,9.972222222222221,Janrabel,Rezidansyel,4.0,0.010561349943690105,petit,grand,0.00014906665,0.00030088492,0.99955004,0.99955004
SGJR_00427,0.16666666666666666,0.11,0.001834126984126984,21,13.428571428571429,Janrabel,Rezidansyel,4.0,0.011004761838733335,petit,grand,0.00014808016,0.00019436092,0.9996575,0.9996575
SGJR_0043,2.1984939759036144,0.28500000000000003,0.02161343373493976,166,8.891566265060241,Janrabel,Rezidansyel,4.0,0.009831017943192358,moyen,moyen,0.00018356812,0.9996563,0.00016006561,0.9996563
SGJR_00430,11.452083333333334,2.255,0.10394041666666669,24,13.5,Janrabel,Rezidansyel,4.0,0.009076114243340636,grand,petit,0.9996269,0.00022613746,0.0001469872,0.9996269
SGJR_00431,0.12000000000000001,0.12000000000000001,0.001,1,6.0,Janrabel,Rezidansyel,4.0,0.008333333263888888,petit,grand,0.0003243729,0.0004676532,0.99920803,0.99920803
SGJR_00435,40.41189655172413,29.125,0.37828692528735636,116,26.57758620689655,Janrabel,Rezidansyel,4.0,0.009360781293543532,grand,petit,0.9995158,0.0003297636,0.000154465,0.9995158
SGJR_00438,0.48500000000000004,0.30000000000000004,0.0049366666666666665,48,15.8125,Janrabel,Rezidansyel,4.0,0.010178694137088601,petit,grand,0.00015609027,0.00035811224,0.99948573,0.99948573
SGJR_00439,2.6473333333333335,0.6599999999999999,0.012268799999999998,15,12.066666666666666,Janrabel,Rezidansyel,4.0,0.004634399393867639,moyen,moyen,0.00056970713,0.99820423,0.0012259921,0.99820423
SGJR_0044,3.750151515151515,1.45,0.038015126262626264,132,16.431818181818183,Janrabel,Rezidansyel,4.0,0.010136957426626375,grand,petit,0.99627066,0.0032224618,0.0005068859,0.99627066
SGJR_00440,1.0805263157894738,0.485,0.010334298245614035,76,14.289473684210526,Janrabel,Rezidansyel,4.0,0.009564133779101222,petit,grand,0.00021790873,0.00030800354,0.9994741,0.9994741
SGJR_00442,0.0,0.0,0.0,2,12.5,Janrabel,Rezidansyel,4.0,0.0,petit,grand,0.0003243646,0.0004932267,0.9991824,0.9991824
SGJR_00443,0.2790625,0.06,0.0023059375,32,4.875,Janrabel,Rezidansyel,4.0,0.00826315786512642,petit,grand,0.00031170755,0.00057556346,0.99911267,0.99911267
SGJR_00444,1.612727272727273,1.525,0.017252727272727274,22,11.363636363636363,Janrabel,Rezidansyel,4.0,0.0106978579415064,moyen,moyen,0.00023034327,0.99947995,0.00028975788,0.99947995
SGJR_00445,23.50990566037736,11.025,0.25572,106,33.216981132075475,Janrabel,Rezidansyel,4.0,0.010877117232337644,grand,petit,0.9993754,0.000413384,0.00021122038,0.9993754
SGJR_00446,3.8021367521367524,1.51,0.04180407407407408,117,26.17948717948718,Janrabel,Rezidansyel,4.0,0.01099488966029058,grand,petit,0.9993754,0.000413384,0.00021122038,0.9993754
SGJR_0045,6.39157894736842,0.79,0.0703319298245614,19,18.789473684210527,Janrabel,Rezidansyel,4.0,0.011003842773860292,grand,petit,0.99954385,0.00025931583,0.00019676019,0.99954385
SGJR_00450,3.7084615384615387,0.8,0.030214102564102566,13,16.46153846153846,Janrabel,Rezidansyel,4.0,0.008147341489886287,grand,petit,0.998078,0.0017015587,0.00022050351,0.998078
SGJR_004500,1.6100000000000003,1.6500000000000001,0.018783333333333336,13,24.384615384615383,Janrabel,Rezidansyel,4.0,0.011666666659420288,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
SGJR_00451,1.4496842105263157,0.14,0.012785719298245613,95,12.526315789473685,Janrabel,Rezidansyel,4.0,0.008819658237695802,moyen,moyen,0.0005377913,0.99850523,0.0009570573,0.99850523
SGJR_0046,2.9227272727272724,1.27,0.026777575757575757,11,24.181818181818183,Janrabel,Rezidansyel,4.0,0.009161845512676611,moyen,moyen,0.00037085192,0.9993666,0.00026258206,0.9993666
SGJR_00460,19.176396396396395,5.95,0.1877592792792793,111,21.45045045045045,Janrabel,Rezidansyel,4.0,0.009791165941103075,grand,petit,0.9994898,0.00034514553,0.00016502435,0.9994898
SGJR_00461,32.03692307692308,0.12,0.2460394871794872,13,22.0,Janrabel,Rezidansyel,4.0,0.007679872582677428,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_00462,1.4676923076923076,1.39,0.016875641025641024,13,17.923076923076923,Janrabel,Rezidansyel,4.0,0.01149807825911207,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
SGJR_00463,1.0210169491525425,0.5,0.01146909604519774,59,17.779661016949152,Janrabel,Rezidansyel,4.0,0.011233012383863194,petit,grand,0.0001678525,0.0002794927,0.99955267,0.99955267
SGJR_00466,3.556923076923077,1.88,0.033043076923076925,26,8.5,Janrabel,Rezidansyel,4.0,0.009289792384931503,moyen,moyen,0.12596075,0.87195015,0.00208911,0.87195015
SGJR_00467,1.5941836734693877,0.6200000000000001,0.016376666666666668,98,16.408163265306122,Janrabel,Rezidansyel,4.0,0.010272760240201004,moyen,moyen,0.0001772775,0.99966264,0.00016006663,0.99966264
SGJR_00469,1.2535714285714286,0.7050000000000001,0.011336904761904762,14,18.071428571428573,Janrabel,Rezidansyel,4.0,0.009043684703137041,petit,grand,0.00031363082,0.00041740047,0.99926895,0.99926895
SGJR_0047,3.1181659388646286,2.05,0.03389467248908297,229,17.41484716157205,Janrabel,Rezidansyel,4.0,0.01087006693766736,moyen,moyen,0.00027677932,0.9994873,0.00023590935,0.9994873
SGJR_00470,0.8504705882352942,0.49000000000000005,0.008949176470588235,85,9.470588235294118,Janrabel,Rezidansyel,4.0,0.010522617223759544,petit,grand,0.00017877016,0.00035104027,0.9994702,0.9994702
SGJR_00471,1.274,1.1300000000000001,0.014863333333333334,5,37.2,Janrabel,Rezidansyel,4.0,0.011666666657509157,petit,grand,0.00033408523,0.0026410453,0.99702483,0.99702483
SGJR_00472,1.3643478260869564,0.42000000000000004,0.015807971014492755,23,26.47826086956522,Janrabel,Rezidansyel,4.0,0.011586466955603716,moyen,moyen,0.0027866343,0.95239615,0.04481726,0.95239615
SGJR_00487,0.44166666666666665,0.30000000000000004,0.004905555555555555,12,23.666666666666668,Janrabel,Rezidansyel,4.0,0.01110691821384597,petit,grand,0.00015954395,0.00022606368,0.99961436,0.99961436
SGJR_00488,0.32272727272727275,0.1,0.003121125541125541,77,9.675324675324676,Janrabel,Rezidansyel,4.0,0.009671093196056033,petit,grand,0.00019052927,0.0003017529,0.99950767,0.99950767
SGJR_00494,1.9733333333333332,0.44,0.021596516516516517,111,14.747747747747749,Janrabel,Rezidansyel,4.0,0.010944180661607603,moyen,moyen,0.00018837076,0.9996057,0.0002059362,0.9996057
SGJR_00496,0.8724999999999999,0.555,0.009075049019607843,68,13.985294117647058,Janrabel,Rezidansyel,4.0,0.010401202302815635,petit,grand,0.00017774568,0.0002820106,0.9995403,0.9995403
SGJR_00497,4.517831325301205,1.06,0.040110080321285144,83,11.349397590361447,Janrabel,Rezidansyel,4.0,0.008878171278280918,grand,petit,0.9995876,0.00027920277,0.00013326517,0.9995876
SGJR_00498,0.9285714285714286,0.15500000000000003,0.00774984126984127,42,8.023809523809524,Janrabel,Rezidansyel,4.0,0.008345982896994925,petit,grand,0.00038435654,0.00081635616,0.9987993,0.9987993
SGJR_00499,1.3905882352941177,0.125,0.01453843137254902,68,7.970588235294118,Janrabel,Rezidansyel,4.0,0.010454878729086311,moyen,moyen,0.00052611815,0.9976921,0.0017818022,0.9976921
SGJR_005,10.21984126984127,0.77,0.09511026455026454,63,15.984126984126984,Janrabel,Rezidansyel,4.0,0.009306432656799504,grand,petit,0.99958473,0.0002607641,0.00015447565,0.99958473
SGJR_0050,2.499809523809524,1.47,0.02460015873015873,105,14.438095238095238,Janrabel,Rezidansyel,4.0,0.00984081326437588,moyen,moyen,0.00018356812,0.9996563,0.00016006561,0.9996563
SGJR_00500,15.560909090909092,1.55,0.12698606060606063,11,10.636363636363637,Janrabel,Rezidansyel,4.0,0.008160581098188353,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_00505,0.475,0.285,0.00468,4,26.75,Janrabel,Rezidansyel,4.0,0.009852631558204986,petit,grand,0.0001624868,0.00026669432,0.9995708,0.9995708
SGJR_00506,1.1898275862068965,0.08,0.011417701149425287,174,7.683908045977011,Janrabel,Rezidansyel,4.0,0.00959609717591788,petit,grand,0.00029988127,0.00062041095,0.9990797,0.9990797
SGJR_00507,1.53,1.15,0.015195238095238095,7,32.0,Janrabel,Rezidansyel,4.0,0.009931528160331089,moyen,moyen,0.00020175136,0.9995555,0.00024270732,0.9995555
SGJR_0051,2.354333333333334,1.165,0.026460166666666667,60,13.183333333333334,Janrabel,Rezidansyel,4.0,0.01123892113355277,moyen,moyen,0.00021950991,0.99953103,0.00024951302,0.99953103
SGJR_0052,0.2293220338983051,0.07,0.0022420903954802262,118,8.932203389830509,Janrabel,Rezidansyel,4.0,0.009777038636843167,petit,grand,0.00025854478,0.0006030898,0.99913836,0.99913836
SGJR_0053,1.611981981981982,0.31,0.005373273273273273,111,3.891891891891892,Janrabel,Rezidansyel,4.0,0.0033333333312654855,moyen,moyen,0.0011505239,0.9937039,0.0051456015,0.9937039
SGJR_0054,1.2073076923076924,0.645,0.012949551282051282,104,8.788461538461538,Janrabel,Rezidansyel,4.0,0.010725974292910416,petit,grand,0.00026880816,0.00063362886,0.9990976,0.9990976
SGJR_0055,0.092,0.08,0.0007666666666666666,5,9.0,Janrabel,Rezidansyel,4.0,0.008333333242753623,petit,grand,0.0003243729,0.0004676532,0.99920803,0.99920803
SGJR_0056,0.7131914893617022,0.2,0.007249645390070922,47,15.872340425531915,Janrabel,Rezidansyel,4.0,0.010165075562517147,petit,grand,0.00015609027,0.00035811224,0.99948573,0.99948573
SGJR_0059,2.18,1.6600000000000001,0.022146666666666665,5,27.8,Janrabel,Rezidansyel,4.0,0.010159021402067725,moyen,moyen,0.00020626432,0.99958986,0.00020389588,0.99958986
SGJR_006,7.284583333333333,3.545,0.07319833333333334,24,15.291666666666666,Janrabel,Rezidansyel,4.0,0.010048389863060338,grand,petit,0.99955326,0.00027593522,0.00017083134,0.99955326
SGJR_0060,0.8880000000000001,0.62,0.007400000000000001,5,12.0,Janrabel,Rezidansyel,4.0,0.00833333332394895,petit,grand,0.0003547495,0.00056291843,0.9990823,0.9990823
SGJR_0061,1.3235616438356166,0.30000000000000004,0.01228255707762557,73,13.41095890410959,Janrabel,Rezidansyel,4.0,0.009279928234208567,petit,grand,0.0003392659,0.0006965455,0.9989642,0.9989642
SGJR_0062,0.5907843137254902,0.3,0.0067764705882352935,51,10.313725490196079,Janrabel,Rezidansyel,4.0,0.011470295367242447,petit,grand,0.00015968,0.00035389478,0.99948645,0.99948645
SGJR_0065,3.95,3.4800000000000004,0.04017923076923077,26,35.92307692307692,Janrabel,Rezidansyel,4.0,0.010171957154192104,grand,petit,0.99943167,0.00039806069,0.00017028424,0.99943167
SGJR_0066,5.2375,2.165,0.05065922619047619,168,13.43452380952381,Janrabel,Rezidansyel,4.0,0.009672405953375424,grand,petit,0.9995072,0.0003334106,0.00015941368,0.9995072
SGJR_0067,0.6708974358974359,0.445,0.0067223931623931615,78,14.115384615384615,Janrabel,Rezidansyel,4.0,0.010020001259031273,petit,grand,0.00018405094,0.00029281087,0.99952316,0.99952316
SGJR_0068,14.548333333333334,2.53,0.119745,6,19.666666666666668,Janrabel,Rezidansyel,4.0,0.008230839729071085,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_0069,29.463565217391302,3.31,0.28906124637681163,115,16.17391304347826,Janrabel,Rezidansyel,4.0,0.00981080341887404,grand,petit,0.9994898,0.00034514553,0.00016502435,0.9994898
SGJR_007,0.6177443609022556,0.09,0.0065607518796992476,133,11.729323308270677,Janrabel,Rezidansyel,4.0,0.010620496574823198,petit,grand,0.00024518353,0.00048145177,0.99927336,0.99927336
SGJR_0070,0.46257425742574254,0.15,0.004966072607260726,101,13.376237623762377,Janrabel,Rezidansyel,4.0,0.010735730570398642,petit,grand,0.00024518085,0.0004924713,0.9992624,0.9992624
SGJR_0071,0.6304545454545454,0.33,0.005862121212121213,22,11.409090909090908,Janrabel,Rezidansyel,4.0,0.009298245599286612,petit,grand,0.00018575095,0.00025407746,0.9995602,0.9995602
SGJR_0072,6.108518518518519,3.46,0.06101209876543209,27,20.62962962962963,Janrabel,Rezidansyel,4.0,0.009988035326483898,grand,petit,0.99941504,0.00040970498,0.00017526565,0.99941504
SGJR_0073,4.6453125,0.37,0.03946528273809524,224,12.125,Janrabel,Rezidansyel,4.0,0.008495721811955497,grand,petit,0.9994702,0.00039658794,0.00013324952,0.9994702
SGJR_0074,2.5077884615384614,1.51,0.02411525641025641,104,12.423076923076923,Janrabel,Rezidansyel,4.0,0.009616144571399057,moyen,moyen,0.00019740364,0.9996425,0.0001600634,0.9996425
SGJR_0075,0.6980701754385965,0.27,0.006552631578947368,57,7.701754385964913,Janrabel,Rezidansyel,4.0,0.009386780584693478,petit,grand,0.00019135972,0.00039111855,0.99941754,0.99941754
SGJR_0076,2.4210857142857143,1.44,0.024879428571428573,175,16.708571428571428,Janrabel,Rezidansyel,4.0,0.010276145290664578,moyen,moyen,0.0001772775,0.99966264,0.00016006663,0.99966264
SGJR_0078,2.2899999999999996,0.22,0.01687666666666667,3,7.666666666666667,Janrabel,Rezidansyel,4.0,0.0073697234320074,moyen,moyen,0.00039102003,0.99933213,0.000276862,0.99933213
SGJR_0079,0.17513513513513515,0.05,0.0016460810810810808,74,6.148648648648648,Janrabel,Rezidansyel,4.0,0.009398919699419746,petit,grand,0.00021790873,0.00030800354,0.9994741,0.9994741
SGJR_008,2.4571428571428577,1.83,0.028645238095238095,14,27.285714285714285,Janrabel,Rezidansyel,4.0,0.011657945731689592,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
SGJR_0080,7.439775280898877,2.06,0.0774025468164794,89,18.8876404494382,Janrabel,Rezidansyel,4.0,0.010403882359834356,grand,petit,0.99942696,0.00039859174,0.00017445596,0.99942696
SGJR_0081,1.5050000000000001,1.085,0.01505,4,10.5,Janrabel,Rezidansyel,4.0,0.00999999999335548,moyen,moyen,0.00020170347,0.99931824,0.00048005572,0.99931824
SGJR_0082,2.6964705882352944,2.1,0.02749745098039216,17,14.529411764705882,Janrabel,Rezidansyel,4.0,0.010197571258580016,moyen,moyen,0.0002209903,0.99956053,0.00021845278,0.99956053
SGJR_0083,7.1025,1.235,0.05533694444444445,12,10.916666666666666,Janrabel,Rezidansyel,4.0,0.007791192458522106,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_0084,5.86448275862069,3.09,0.060599540229885056,29,28.137931034482758,Janrabel,Rezidansyel,4.0,0.010333313731798674,grand,petit,0.99934846,0.00045904002,0.00019245004,0.99934846
SGJR_0085,30.94111111111111,0.55,0.3478040740740741,9,36.44444444444444,Janrabel,Rezidansyel,4.0,0.011240839826787445,grand,petit,0.9995283,0.00027498472,0.00019675712,0.9995283
SGJR_0086,0.1,0.1,0.0008333333333333333,1,6.0,Janrabel,Rezidansyel,4.0,0.00833333325,petit,grand,0.0003243729,0.0004676532,0.99920803,0.99920803
SGJR_0088,1.1625,1.255,0.011138333333333332,8,8.375,Janrabel,Rezidansyel,4.0,0.009581361998926424,petit,grand,0.00018760242,0.00027221953,0.9995402,0.9995402
SGJR_0089,3.918555555555556,0.6799999999999999,0.03911174074074074,90,16.355555555555554,Janrabel,Rezidansyel,4.0,0.009981162746387166,grand,petit,0.9964341,0.0030809091,0.00048494583,0.9964341
SGJR_0091,0.9513953488372092,0.27,0.009562945736434108,43,8.255813953488373,Janrabel,Rezidansyel,4.0,0.010051495141394582,petit,grand,0.000161627,0.00037182614,0.9994666,0.9994666
SGJR_0092,1.1119999999999999,1.05,0.01268,5,13.0,Janrabel,Rezidansyel,4.0,0.011402877687587342,petit,grand,0.00016815,0.00024876927,0.99958307,0.99958307
SGJR_0093,2.056623376623377,0.78,0.022997186147186148,77,19.363636363636363,Janrabel,Rezidansyel,4.0,0.011182011445265965,moyen,moyen,0.00027002447,0.99943477,0.00029520434,0.99943477
SGJR_0096,2.256,0.15,0.02117866666666667,5,33.6,Janrabel,Rezidansyel,4.0,0.009387706851630746,moyen,moyen,0.00022821297,0.9995764,0.00019538491,0.9995764
SGJR_0097,2.3886928104575165,0.44,0.02190165577342048,153,18.11764705882353,Janrabel,Rezidansyel,4.0,0.009168887547351337,moyen,moyen,0.0003534296,0.9994367,0.00020984131,0.9994367
SGJR_0340,132.14,132.14,1.21592,1,51.0,Janrabel,Rezidansyel,4.0,0.009201755713567416,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_0428,12.829104477611942,1.24,0.1312189552238806,67,16.238805970149254,Janrabel,Rezidansyel,4.0,0.010228224069937418,grand,petit,0.99952984,0.00029571934,0.00017447391,0.99952984
SGJR_10001,1.7704819277108432,1.51,0.019386465863453817,83,16.337349397590362,Janrabel,Rezidansyel,4.0,0.010949824197059078,moyen,moyen,0.00018837076,0.9996057,0.0002059362,0.9996057
SGJR_10002,6.277,5.21,0.06126466666666667,10,18.4,Janrabel,Rezidansyel,4.0,0.009760182675944955,grand,petit,0.9995857,0.00025580532,0.00015850553,0.9995857
SGJR_10003,1.2575,1.075,0.013370833333333332,4,31.5,Janrabel,Rezidansyel,4.0,0.010632869441511301,petit,grand,0.00016049013,0.00029543435,0.9995441,0.9995441
